id,release_time,position
0,41,94.78653606090633
1,50,65.09344730398537
2,9,82.12742919913083
3,12,36.56889169125856
4,7,90.97040631431022
5,27,3.749565844198488
6,55,41.81721513707595
7,30,9.071301334386506
8,54,5.911050607898916
9,72,12.380196114964559
10,28,63.06259157317371
11,74,94.77089424570056
12,73,58.554142264038674
13,6,97.62551055929201
14,5,55.66648979370926
15,17,28.960928633167626
16,18,54.06858855321425
17,73,30.848182410193438
18,87,18.072637992393748
19,74,57.120439141179226
20,24,37.23975427257312
21,70,71.21107657461536
22,72,5.960116996623266
23,26,49.64144951134918
24,68,42.75923056694029
25,40,46.5601865839674
26,58,36.158235594456634
27,31,79.43794815224912
28,89,77.98296305842437
29,10,57.442371025867104
30,67,49.511635955525556
31,43,72.94452894392177
32,36,60.89590190364036
33,9,11.806577825496213
34,53,16.49621036435732
35,43,15.198453466050477
36,62,42.16983544767443
37,85,7.762048218079554
38,71,57.302594027738394
39,40,34.01223621911955
40,44,59.436987710501846
41,74,79.68919758215944
42,8,83.99677805125414
43,34,47.40983374196445
44,85,6.499997571609484
45,93,70.14920213044239
46,82,57.79462307177181
47,87,82.19247866097149
48,36,71.66277943983036
49,85,34.700525568845066
50,59,35.5464109540346
51,78,11.70957944817319
52,7,21.820777481967944
53,36,12.934022201868423
54,31,39.78976785462327
55,63,8.058130120013862
56,57,40.16442563343041
57,35,88.33838264415125
58,55,86.39844696985152
59,35,70.6396709496502
60,45,68.27230593874516
61,48,95.77312039639912
62,19,8.298469466133207
63,19,23.195686681953575
64,29,1.2063059843798851
65,75,18.23428739811973
66,36,0.40936033850639264
67,53,53.45909623001036
68,78,56.6341223706392
69,16,69.0493657135978
70,65,95.02239496826584
71,83,67.62000824495014
72,6,45.664372220287476
73,99,95.18862208315223
74,87,79.7873121196566
75,50,39.80696305556508
76,50,10.353709371032426
77,81,40.044263051634886
78,24,6.734761584302484
79,26,44.06268683247505
80,14,34.00536522323434
81,6,10.23795977252221
82,72,15.126493227942795
83,12,94.89487585694336
84,78,2.5500886666145695
85,26,61.406898778847875
86,19,63.44095785339009
87,44,60.227918896200826
88,60,12.284223076219492
89,62,99.31027217047139
90,59,48.03951046156485
91,39,8.588466155616558
92,13,74.96739204424308
93,94,26.47568917171801
94,88,16.14386105264315
95,2,20.52150067015407
96,67,36.175245900901054
97,88,54.317242588211435
98,3,75.81429595359373
99,38,97.85012427189727
