id,release_time,position
0,29,37.04118725828456
1,48,12.633089865085957
2,90,4.377845738221153
3,17,24.744098492908506
4,64,20.93976318889128
5,82,3.02937288517785
6,62,45.31324311381428
7,63,57.312492424421634
8,51,8.95656234405896
9,29,75.90242998301335
10,89,26.676746100319782
11,52,47.432302610624056
12,48,72.60019340644101
13,84,25.835670603191275
14,8,38.63692180824872
15,48,10.772891835006448
16,7,33.84385871471404
17,88,8.605490995631015
18,83,51.6811139146797
19,26,58.153654492193986
20,18,60.67165215639285
21,69,94.60514339615764
22,62,70.18197565812915
23,18,94.60443247877996
24,74,45.62631750773002
25,74,88.0959685483105
26,36,55.732006100339234
27,54,13.497573255225825
28,97,60.131188554776074
29,68,69.01812576784687
30,89,35.70305105298737
31,82,84.34929661052816
32,64,62.39857166830313
33,39,15.01598682682147
34,67,28.435448936962192
35,84,7.142083203883498
36,64,91.30649320877698
37,69,21.9955029667932
38,31,90.79041928940727
39,37,34.32312773152538
40,34,3.3653582806899007
41,32,37.692605181301474
42,90,89.14677159258693
43,22,65.74407249410744
44,14,16.618165323543423
45,84,85.21088806900794
46,3,20.180825869049134
47,98,16.0675468296146
48,14,1.3217626485361844
49,97,38.045272485774696
50,21,56.91257747680491
51,29,13.903840191737537
52,72,44.60533664163571
53,53,8.013950726768904
54,8,28.874429849419016
55,12,3.4033112863122383
56,84,10.652340772956626
57,66,52.72840362799457
58,19,80.76998214160051
59,64,48.82392787052493
60,19,98.00715640518311
61,8,18.96798462937934
62,17,34.07926737243901
63,84,57.36710661705502
64,95,29.941097908798053
65,41,96.49620977494426
66,0,64.58464848673228
67,63,21.00819428314713
68,79,3.312146576423214
69,97,80.8508731353729
70,74,17.19727529421302
71,43,96.98687749432904
72,56,12.09512582671255
73,25,60.540177094923855
74,63,81.13783037154953
75,19,38.1087766006753
76,13,58.073649347544695
77,57,64.79149693731357
78,92,43.94836389607386
79,92,9.042812671876987
80,60,56.3859927607722
81,46,45.533625949561326
82,6,19.750686771368066
83,57,11.139544925230027
84,27,72.51410037621973
85,90,60.064648547409725
86,2,65.52123901553311
87,55,52.787911961477754
88,95,75.56311905399134
89,64,81.92714579788652
90,72,20.067632572002047
91,29,32.41088802050116
92,49,74.395104884948
93,82,19.617540394280276
94,37,61.316880804659924
95,10,74.32899871545285
96,51,22.366815531507644
97,37,7.962140103681826
98,53,97.68034722225887
99,47,80.67798684643434
