id,release_time,position
0,33,29.075769100530437
1,87,80.20046565632235
2,23,65.20097272884742
3,85,14.715991816841779
4,28,64.09571672530741
5,23,13.021302275975689
6,68,84.57906038605238
7,95,29.465675376336254
8,55,12.629667548579349
9,87,60.840214787428636
10,1,99.29751625346903
11,18,8.495073669615927
12,33,82.63653401364824
13,95,43.67651488581554
14,17,79.37705507652069
15,32,35.5737148597382
16,29,48.67854930329381
17,96,54.97026858042076
18,54,67.0728328557332
19,55,63.864464546562246
20,83,11.736005057379028
21,76,79.82586371435578
22,33,69.09226510552872
23,70,61.11888494224211
24,17,44.03796767951664
25,93,44.33999548552627
26,22,29.330759646465353
27,22,52.269330141133416
28,32,37.111261829330786
29,33,60.54987779269864
30,50,88.92674306838285
31,73,49.085713587721045
32,30,56.535652455447845
33,24,70.15463886144751
34,16,7.3275777923918035
35,83,62.90859502082022
36,59,38.96887600584403
37,92,42.4315347768201
38,5,22.49047915767547
39,63,80.60952775041056
40,56,63.90555147357233
41,20,73.31515879444099
42,94,86.82415206080506
43,97,80.31721215739205
44,25,70.53932685677276
45,80,37.475624323154335
46,91,65.68597341850958
47,90,60.350000290318704
48,92,49.63446796813285
49,79,4.256324902828446
50,89,59.122498362248955
51,45,58.302522247801406
52,72,34.13338898282574
53,37,19.28745445943134
54,100,68.40312745816469
55,14,90.0617921542804
56,21,6.9143924334236555
57,82,59.5112290651746
58,69,69.51575431140324
59,56,82.53564636637199
60,82,9.266192858357481
61,0,12.648449091549042
62,39,12.151619350943054
63,38,90.67362045418047
64,72,59.72589082942004
65,9,93.84032224855609
66,66,36.669774988019256
67,4,0.5715976057085626
68,42,15.506349873959358
69,71,96.97873110530286
70,66,82.43439530895823
71,28,66.95020065249957
72,37,79.88085376600903
73,48,50.1376693801759
74,20,73.83733626184392
75,33,42.53609380427572
76,27,25.854751039185654
77,75,23.57673000958913
78,98,24.425817722149567
79,36,42.78884098220422
80,82,35.08193301068274
81,4,31.693399248744946
82,58,8.675700477196235
83,97,4.560830890990042
84,0,65.33402858216417
85,39,19.04288265817221
86,61,99.14977144794803
87,49,33.28662370242037
88,37,52.805713143170784
89,17,14.83673294154173
90,6,11.193448579727129
91,20,21.82749532755839
92,38,60.323558292048574
93,37,3.337469955977357
94,16,9.966051847507028
95,62,44.18698667379982
96,74,98.98532363345078
97,5,35.10419840742082
98,37,12.935592955051122
99,6,32.2714009632465
